,common_length,guid,l,timebin,publication_date,publication_name,ratio,ressort,source_length,source_title,title,url,parent,p,trend_rank_1_1h,trend_rank_2_1h,trend_1h,trend_rank_1_3h,trend_rank_2_3h,trend_3h,title_package
953,29,urn:newsml:dpa.com:20090101:170911-99-08070,31,2017-09-12 17:00:00,2017-09-12T17:03:30,www.4162665324.de,0.935483870967742,sp,34,Rückkehr nach Wembley: BVB vor erster Bewährungsprobe unter Bosz,BVB vor erster Bewährungsprobe unter Bosz,http://8663257194254874213,urn:newsml:dpa.com:20090101:170912-99-11048,True,,,,,,,Fader Bayern-Sieg in Überzahl - 3:0 zum Champions-League-Start
954,32,urn:newsml:dpa.com:20090101:170911-99-08070,34,2017-09-12 12:00:00,2017-09-12T12:15:30,www.6437630166.de,0.9411764705882352,sp,34,Rückkehr nach Wembley: BVB vor erster Bewährungsprobe unter Bosz,BVB vor erster Bewährungsprobe unter Bosz,http://349344723393684650,urn:newsml:dpa.com:20090101:170912-99-11048,True,,,,,,,Fader Bayern-Sieg in Überzahl - 3:0 zum Champions-League-Start
955,28,urn:newsml:dpa.com:20090101:170911-99-08070,31,2017-09-12 12:00:00,2017-09-12T12:14:48,www.2474967481.de,0.9032258064516132,sp,34,Rückkehr nach Wembley: BVB vor erster Bewährungsprobe unter Bosz,BVB vor erster Bewährungsprobe unter Bosz,http://6765962467455207759,urn:newsml:dpa.com:20090101:170912-99-11048,True,,,,,,,Fader Bayern-Sieg in Überzahl - 3:0 zum Champions-League-Start
956,28,urn:newsml:dpa.com:20090101:170911-99-08070,32,2017-09-12 12:30:00,2017-09-12T12:40:00,www.8769088268.de,0.875,sp,34,Rückkehr nach Wembley: BVB vor erster Bewährungsprobe unter Bosz,BVB vor erster Bewährungsprobe unter Bosz,http://642981539382215006,urn:newsml:dpa.com:20090101:170912-99-11048,True,,,,,,,Fader Bayern-Sieg in Überzahl - 3:0 zum Champions-League-Start
957,32,urn:newsml:dpa.com:20090101:170911-99-08070,34,2017-09-12 12:00:00,2017-09-12T12:04:00,www.2545108237.de,0.9411764705882352,sp,34,Rückkehr nach Wembley: BVB vor erster Bewährungsprobe unter Bosz,BVB vor erster Bewährungsprobe unter Bosz,http://6828615095122355578,urn:newsml:dpa.com:20090101:170912-99-11048,True,,,,,,,Fader Bayern-Sieg in Überzahl - 3:0 zum Champions-League-Start
958,30,urn:newsml:dpa.com:20090101:170911-99-08070,34,2017-09-12 12:00:00,2017-09-12T12:04:00,www.5776092676.de,0.8823529411764711,sp,34,Rückkehr nach Wembley: BVB vor erster Bewährungsprobe unter Bosz,BVB vor erster Bewährungsprobe unter Bosz,http://1315426049315033834,urn:newsml:dpa.com:20090101:170912-99-11048,True,,,,,,,Fader Bayern-Sieg in Überzahl - 3:0 zum Champions-League-Start
959,29,urn:newsml:dpa.com:20090101:170911-99-08070,31,2017-09-12 18:30:00,2017-09-12T18:41:13,www.2806519515.de,0.935483870967742,sp,34,Rückkehr nach Wembley: BVB vor erster Bewährungsprobe unter Bosz,BVB vor erster Bewährungsprobe unter Bosz,http://9156540358259641064,urn:newsml:dpa.com:20090101:170912-99-11048,True,,,,,,,Fader Bayern-Sieg in Überzahl - 3:0 zum Champions-League-Start
960,28,urn:newsml:dpa.com:20090101:170911-99-08070,33,2017-09-12 12:00:00,2017-09-12T12:25:53,www.5134050393.de,0.8484848484848491,sp,34,Rückkehr nach Wembley: BVB vor erster Bewährungsprobe unter Bosz,BVB vor erster Bewährungsprobe unter Bosz,http://359015820477184129,urn:newsml:dpa.com:20090101:170912-99-11048,True,,,,,,,Fader Bayern-Sieg in Überzahl - 3:0 zum Champions-League-Start
961,29,urn:newsml:dpa.com:20090101:170911-99-08070,31,2017-09-12 13:00:00,2017-09-12T13:27:18,www.2664196293.de,0.935483870967742,sp,34,Rückkehr nach Wembley: BVB vor erster Bewährungsprobe unter Bosz,BVB vor erster Bewährungsprobe unter Bosz,http://5652963694575635454,urn:newsml:dpa.com:20090101:170912-99-11048,True,,,,,,,Fader Bayern-Sieg in Überzahl - 3:0 zum Champions-League-Start
962,29,urn:newsml:dpa.com:20090101:170911-99-08070,31,2017-09-12 12:30:00,2017-09-12T12:48:34,www.8814542360.de,0.935483870967742,sp,34,Rückkehr nach Wembley: BVB vor erster Bewährungsprobe unter Bosz,BVB vor erster Bewährungsprobe unter Bosz,http://8553829896889118125,urn:newsml:dpa.com:20090101:170912-99-11048,True,,,,,,,Fader Bayern-Sieg in Überzahl - 3:0 zum Champions-League-Start
963,11,urn:newsml:dpa.com:20090101:170911-99-08083,13,2017-09-12 09:30:00,2017-09-12T09:45:12,www.3163166201.de,0.8461538461538459,pl,12,Merkel an türkischstämmige Deutsche: Ihr seid hier Zuhause,"Kanzlerin über türkischstämmige Deutsche : ""Ihr seid hier Zuhause. Wir schätzen euch""",http://3930099590163110428,urn:newsml:dpa.com:20090101:170911-99-08083,False,,,,,,,
964,37,urn:newsml:dpa.com:20090101:170911-99-08264,40,2017-09-12 14:30:00,2017-09-12T14:44:42,www.1545097193.de,0.925,pl,40,Konservative Regierung gewinnt Wahl in Norwegen,Konservative Regierung gewinnt Wahl in Norwegen,http://9046819208746138035,urn:newsml:dpa.com:20090101:170911-99-08264,False,,,,,,,
965,38,urn:newsml:dpa.com:20090101:170911-99-08264,40,2017-09-12 09:00:00,2017-09-12T09:24:26,www.7801346438.de,0.95,pl,40,Konservative Regierung gewinnt Wahl in Norwegen,Konservative Regierung gewinnt Wahl in Norwegen,http://4798854228791347611,urn:newsml:dpa.com:20090101:170911-99-08264,False,,,,,,,
966,36,urn:newsml:dpa.com:20090101:170911-99-08264,37,2017-09-12 09:00:00,2017-09-12T09:02:29,www.7826327077.de,0.972972972972973,pl,40,Konservative Regierung gewinnt Wahl in Norwegen,Konservative Regierung gewinnt Wahl in Norwegen,http://5958409743285858123,urn:newsml:dpa.com:20090101:170911-99-08264,False,,,,,,,
967,36,urn:newsml:dpa.com:20090101:170911-99-08264,37,2017-09-12 08:30:00,2017-09-12T08:51:05,www.8748220420.de,0.972972972972973,pl,40,Konservative Regierung gewinnt Wahl in Norwegen,Konservative Regierung gewinnt Wahl in Norwegen,http://9223186684667339685,urn:newsml:dpa.com:20090101:170911-99-08264,False,,,,,,,
968,36,urn:newsml:dpa.com:20090101:170911-99-08264,37,2017-09-12 10:00:00,2017-09-12T10:21:41,www.6649945678.de,0.972972972972973,pl,40,Konservative Regierung gewinnt Wahl in Norwegen,Konservative Regierung gewinnt Wahl in Norwegen,http://7330266070717327771,urn:newsml:dpa.com:20090101:170911-99-08264,False,,,,,,,
969,36,urn:newsml:dpa.com:20090101:170911-99-08264,39,2017-09-12 08:30:00,2017-09-12T08:59:19,www.4118032977.de,0.923076923076923,pl,40,Konservative Regierung gewinnt Wahl in Norwegen,Konservative Regierung gewinnt Wahl in Norwegen,http://7478219682899970735,urn:newsml:dpa.com:20090101:170911-99-08264,False,,,,,,,
970,36,urn:newsml:dpa.com:20090101:170911-99-08264,37,2017-09-12 08:00:00,2017-09-12T08:28:03,www.2076157561.de,0.972972972972973,pl,40,Konservative Regierung gewinnt Wahl in Norwegen,Konservative Regierung gewinnt Wahl in Norwegen,http://4129544030996448841,urn:newsml:dpa.com:20090101:170911-99-08264,False,,,,,,,
971,35,urn:newsml:dpa.com:20090101:170911-99-08264,35,2017-09-12 08:30:00,2017-09-12T08:31:11,www.6693201734.de,1.0,pl,40,Konservative Regierung gewinnt Wahl in Norwegen,Konservative Regierung gewinnt Wahl in Norwegen,http://904205623277631248,urn:newsml:dpa.com:20090101:170911-99-08264,False,,,,,,,
972,36,urn:newsml:dpa.com:20090101:170911-99-08264,37,2017-09-12 08:30:00,2017-09-12T08:38:48,www.5268360552.de,0.972972972972973,pl,40,Konservative Regierung gewinnt Wahl in Norwegen,Konservative Regierung gewinnt Wahl in Norwegen,http://5969848917071360369,urn:newsml:dpa.com:20090101:170911-99-08264,False,,,,,,,
973,32,urn:newsml:dpa.com:20090101:170911-99-08264,40,2017-09-12 15:30:00,2017-09-12T15:34:18,www.6064610052.de,0.8,pl,40,Konservative Regierung gewinnt Wahl in Norwegen,Große Parteien verlieren alle: Solberg-Regierung gewinnt Norwegen-Wahl,http://2448723992668659064,urn:newsml:dpa.com:20090101:170911-99-08264,False,,,,,,,
974,23,urn:newsml:dpa.com:20090101:170911-99-08264,32,2017-09-12 01:00:00,2017-09-12T01:28:00,www.2532776821.de,0.7187500000000001,pl,40,Konservative Regierung gewinnt Wahl in Norwegen,Konservative Regierung gewinnt Wahl,http://6864112468669763184,urn:newsml:dpa.com:20090101:170911-99-08264,False,,,,,,,
975,30,urn:newsml:dpa.com:20090101:170911-99-08264,39,2017-09-12 05:00:00,2017-09-12T05:00:26,www.8138165825.de,0.7692307692307689,pl,40,Konservative Regierung gewinnt Wahl in Norwegen,Erna Solberg kann Norwegen weiter regieren,http://5913591246006622560,urn:newsml:dpa.com:20090101:170911-99-08264,False,,,,,,,
976,29,urn:newsml:dpa.com:20090101:170911-99-08264,37,2017-09-12 07:00:00,2017-09-12T07:01:00,www.1122419535.de,0.7837837837837841,pl,40,Konservative Regierung gewinnt Wahl in Norwegen,Konservative Regierung gewinnt Wahl in Norwegen,http://7031510246733155424,urn:newsml:dpa.com:20090101:170911-99-08264,False,,,,,,,
977,39,urn:newsml:dpa.com:20090101:170911-99-08264,41,2017-09-12 08:30:00,2017-09-12T08:49:59,www.5355722791.de,0.9512195121951221,pl,40,Konservative Regierung gewinnt Wahl in Norwegen,Konservative Regierung gewinnt Wahl in Norwegen,http://5607290903340203350,urn:newsml:dpa.com:20090101:170911-99-08264,False,,,,,,,
978,38,urn:newsml:dpa.com:20090101:170911-99-08264,41,2017-09-12 08:00:00,2017-09-12T08:26:01,www.9511701549.de,0.9268292682926832,pl,40,Konservative Regierung gewinnt Wahl in Norwegen,Oslo: Konservative Regierung gewinnt Wahl in Norwegen,http://8722204152238595629,urn:newsml:dpa.com:20090101:170911-99-08264,False,,,,,,,
979,36,urn:newsml:dpa.com:20090101:170911-99-08264,38,2017-09-12 08:30:00,2017-09-12T08:49:14,www.3697935600.de,0.947368421052632,pl,40,Konservative Regierung gewinnt Wahl in Norwegen,Wahlen   Konservative Regierung gewinnt Wahl in Norwegen,http://8134745702590137712,urn:newsml:dpa.com:20090101:170911-99-08264,False,,,,,,,
980,7,urn:newsml:dpa.com:20090101:170911-99-08264,13,2017-09-12 02:00:00,2017-09-12T02:22:10,www.7197143119.de,0.538461538461538,pl,40,Konservative Regierung gewinnt Wahl in Norwegen,Norwegen: Konservative Regierung gewinnt,http://5470400146561586186,urn:newsml:dpa.com:20090101:170911-99-08264,False,,,,,,,
981,36,urn:newsml:dpa.com:20090101:170911-99-08264,42,2017-09-12 15:30:00,2017-09-12T15:35:32,www.8651102713.de,0.8571428571428571,pl,40,Konservative Regierung gewinnt Wahl in Norwegen,Konservative Regierung gewinnt Wahl in Norwegen,http://6959699521258836913,urn:newsml:dpa.com:20090101:170911-99-08264,False,,,,,,,
982,37,urn:newsml:dpa.com:20090101:170911-99-08264,37,2017-09-12 09:00:00,2017-09-12T09:19:08,www.1522120359.de,1.0,pl,40,Konservative Regierung gewinnt Wahl in Norwegen,Konservative Regierung gewinnt Wahl in Norwegen,http://1449158861326697264,urn:newsml:dpa.com:20090101:170911-99-08264,False,,,,,,,
983,36,urn:newsml:dpa.com:20090101:170911-99-08264,37,2017-09-12 08:30:00,2017-09-12T08:51:06,www.7618714724.de,0.972972972972973,pl,40,Konservative Regierung gewinnt Wahl in Norwegen,Konservative Regierung gewinnt Wahl in Norwegen,http://4189170889612774048,urn:newsml:dpa.com:20090101:170911-99-08264,False,,,,,,,
984,30,urn:newsml:dpa.com:20090101:170911-99-08264,36,2017-09-12 07:30:00,2017-09-12T07:42:35,www.7244584622.de,0.833333333333333,pl,40,Konservative Regierung gewinnt Wahl in Norwegen,Konservative Regierung gewinnt Wahl in Norwegen,http://954120702377624054,urn:newsml:dpa.com:20090101:170911-99-08264,False,,,,,,,
985,30,urn:newsml:dpa.com:20090101:170911-99-08264,50,2017-09-12 09:30:00,2017-09-12T09:35:26,www.5540544665.de,0.6000000000000001,pl,40,Konservative Regierung gewinnt Wahl in Norwegen,Norwegen Bürgerliche Regierung gewinnt erneut die Mehrheit,http://6085034651284501941,urn:newsml:dpa.com:20090101:170911-99-08264,False,,,,,,,
986,19,urn:newsml:dpa.com:20090101:170911-99-08264,21,2017-09-12 01:00:00,2017-09-12T01:03:52,www.3512616233.de,0.9047619047619052,pl,40,Konservative Regierung gewinnt Wahl in Norwegen,Konservative Regierung gewinnt Norwegen-Wahl,http://7526474871440890657,urn:newsml:dpa.com:20090101:170911-99-08264,False,,,,,,,
987,17,urn:newsml:dpa.com:20090101:170911-99-08264,23,2017-09-12 01:00:00,2017-09-12T01:18:24,www.2763304060.de,0.7391304347826091,pl,40,Konservative Regierung gewinnt Wahl in Norwegen,Konservative Regierung gewinnt Norwegen-Wahl,http://226773428207881550,urn:newsml:dpa.com:20090101:170911-99-08264,False,,,,,,,
988,38,urn:newsml:dpa.com:20090101:170911-99-08264,40,2017-09-12 09:00:00,2017-09-12T09:07:45,www.7938356161.de,0.95,pl,40,Konservative Regierung gewinnt Wahl in Norwegen,Konservative Regierung gewinnt Wahl in Norwegen,http://1999510903395337985,urn:newsml:dpa.com:20090101:170911-99-08264,False,,,,,,,
989,39,urn:newsml:dpa.com:20090101:170911-99-08264,40,2017-09-12 08:30:00,2017-09-12T08:40:45,www.8622151120.de,0.975,pl,40,Konservative Regierung gewinnt Wahl in Norwegen,Konservative Regierung gewinnt Wahl in Norwegen,http://7812405222694582277,urn:newsml:dpa.com:20090101:170911-99-08264,False,,,,,,,
990,17,urn:newsml:dpa.com:20090101:170911-99-08264,23,2017-09-12 01:30:00,2017-09-12T01:54:02,www.2591397276.de,0.7391304347826091,pl,40,Konservative Regierung gewinnt Wahl in Norwegen,Sozialdemokratischer Herausforderer gesteht Niederlage ein,http://7824029061378522259,urn:newsml:dpa.com:20090101:170911-99-08264,False,,,,,,,
991,30,urn:newsml:dpa.com:20090101:170911-99-08264,37,2017-09-12 06:30:00,2017-09-12T06:51:52,www.8743180313.de,0.8108108108108111,pl,40,Konservative Regierung gewinnt Wahl in Norwegen,Konservative Regierung gewann Wahl in Norwegen,http://8595571687527160717,urn:newsml:dpa.com:20090101:170911-99-08264,False,,,,,,,
992,30,urn:newsml:dpa.com:20090101:170911-99-08264,37,2017-09-12 01:30:00,2017-09-12T01:37:57,www.1492815203.de,0.8108108108108111,pl,40,Konservative Regierung gewinnt Wahl in Norwegen,Konservative Regierung gewann Wahl in Norwegen,http://5433386791179774866,urn:newsml:dpa.com:20090101:170911-99-08264,False,,,,,,,
993,58,urn:newsml:dpa.com:20090101:170911-99-08264,72,2017-09-12 08:30:00,2017-09-12T08:35:18,www.3941593918.de,0.805555555555556,pl,40,Konservative Regierung gewinnt Wahl in Norwegen,Konservative Regierung gewann Wahl in Norwegen,http://7329837603175638345,urn:newsml:dpa.com:20090101:170911-99-08264,False,,,,,,,
994,36,urn:newsml:dpa.com:20090101:170911-99-08264,37,2017-09-12 08:30:00,2017-09-12T08:48:14,www.2388857132.de,0.972972972972973,pl,40,Konservative Regierung gewinnt Wahl in Norwegen,Konservative Regierung gewinnt Wahl in Norwegen,http://8793822932773302944,urn:newsml:dpa.com:20090101:170911-99-08264,False,,,,,,,
995,19,urn:newsml:dpa.com:20090101:170911-99-08264,23,2017-09-12 01:00:00,2017-09-12T01:24:29,www.5308956039.de,0.826086956521739,pl,40,Konservative Regierung gewinnt Wahl in Norwegen,Konservative Regierung gewinnt Norwegen-Wahl,http://3716768101900516161,urn:newsml:dpa.com:20090101:170911-99-08264,False,,,,,,,
996,25,urn:newsml:dpa.com:20090101:170911-99-08264,35,2017-09-12 04:30:00,2017-09-12T04:36:25,www.8528786004.de,0.7142857142857141,pl,40,Konservative Regierung gewinnt Wahl in Norwegen,Norwegen: Konservative Regierung gewinnt die Wahl,http://8610225603228913066,urn:newsml:dpa.com:20090101:170911-99-08264,False,,,,,,,
997,36,urn:newsml:dpa.com:20090101:170911-99-08264,39,2017-09-12 10:00:00,2017-09-12T10:13:54,www.8546979656.de,0.923076923076923,pl,40,Konservative Regierung gewinnt Wahl in Norwegen,Konservative Regierung gewinnt Wahl in Norwegen,http://2915838550716516592,urn:newsml:dpa.com:20090101:170911-99-08264,False,,,,,,,
998,36,urn:newsml:dpa.com:20090101:170911-99-08264,37,2017-09-12 08:30:00,2017-09-12T08:38:46,www.3864021906.de,0.972972972972973,pl,40,Konservative Regierung gewinnt Wahl in Norwegen,Konservative Regierung gewinnt Wahl in Norwegen,http://1506673713475408413,urn:newsml:dpa.com:20090101:170911-99-08264,False,,,,,,,
999,36,urn:newsml:dpa.com:20090101:170911-99-08264,37,2017-09-12 13:30:00,2017-09-12T13:37:28,www.4618329459.de,0.972972972972973,pl,40,Konservative Regierung gewinnt Wahl in Norwegen,Konservative Regierung gewinnt Wahl in Norwegen,http://4222045034123870343,urn:newsml:dpa.com:20090101:170911-99-08264,False,,,,,,,
1000,37,urn:newsml:dpa.com:20090101:170911-99-08264,41,2017-09-12 09:30:00,2017-09-12T09:56:13,www.7609094735.de,0.902439024390244,pl,40,Konservative Regierung gewinnt Wahl in Norwegen,Konservative Regierung gewinnt Wahl in Norwegen,http://2561206263951575376,urn:newsml:dpa.com:20090101:170911-99-08264,False,,,,,,,
1001,39,urn:newsml:dpa.com:20090101:170911-99-08264,40,2017-09-12 08:30:00,2017-09-12T08:57:54,www.3834210466.de,0.975,pl,40,Konservative Regierung gewinnt Wahl in Norwegen,Konservative Regierung gewinnt Wahl in Norwegen,http://8032233711613188340,urn:newsml:dpa.com:20090101:170911-99-08264,False,,,,,,,
1002,36,urn:newsml:dpa.com:20090101:170911-99-08264,37,2017-09-12 09:30:00,2017-09-12T09:34:05,www.6724487064.de,0.972972972972973,pl,40,Konservative Regierung gewinnt Wahl in Norwegen,Konservative Regierung gewinnt Wahl in Norwegen,http://9106313362624845912,urn:newsml:dpa.com:20090101:170911-99-08264,False,,,,,,,
1003,39,urn:newsml:dpa.com:20090101:170911-99-08264,40,2017-09-12 09:00:00,2017-09-12T09:09:08,www.6437630166.de,0.975,pl,40,Konservative Regierung gewinnt Wahl in Norwegen,Konservative Regierung gewinnt Wahl in Norwegen,http://9218446688667775551,urn:newsml:dpa.com:20090101:170911-99-08264,False,,,,,,,
1004,36,urn:newsml:dpa.com:20090101:170911-99-08264,37,2017-09-12 08:30:00,2017-09-12T08:43:51,www.2474967481.de,0.972972972972973,pl,40,Konservative Regierung gewinnt Wahl in Norwegen,Konservative Regierung gewinnt Wahl in Norwegen,http://6698045609360198966,urn:newsml:dpa.com:20090101:170911-99-08264,False,,,,,,,
1005,39,urn:newsml:dpa.com:20090101:170911-99-08264,40,2017-09-12 08:00:00,2017-09-12T08:16:00,www.2545108237.de,0.975,pl,40,Konservative Regierung gewinnt Wahl in Norwegen,Konservative Regierung gewinnt Wahl in Norwegen,http://7230713169816868692,urn:newsml:dpa.com:20090101:170911-99-08264,False,,,,,,,
1006,38,urn:newsml:dpa.com:20090101:170911-99-08264,40,2017-09-12 08:00:00,2017-09-12T08:16:00,www.5776092676.de,0.95,pl,40,Konservative Regierung gewinnt Wahl in Norwegen,Konservative Regierung gewinnt Wahl in Norwegen,http://8376409879512523801,urn:newsml:dpa.com:20090101:170911-99-08264,False,,,,,,,
1007,36,urn:newsml:dpa.com:20090101:170911-99-08264,37,2017-09-12 19:30:00,2017-09-12T19:51:44,www.2806519515.de,0.972972972972973,pl,40,Konservative Regierung gewinnt Wahl in Norwegen,Konservative Regierung gewinnt Wahl in Norwegen,http://4104497741307121308,urn:newsml:dpa.com:20090101:170911-99-08264,False,,,,,,,
1008,17,urn:newsml:dpa.com:20090101:170911-99-08264,21,2017-09-12 01:00:00,2017-09-12T01:27:21,www.2069513754.de,0.80952380952381,pl,40,Konservative Regierung gewinnt Wahl in Norwegen,Konservative Regierung gewinnt Norwegen-Wahl,http://5735559137151157421,urn:newsml:dpa.com:20090101:170911-99-08264,False,,,,,,,
1009,39,urn:newsml:dpa.com:20090101:170911-99-08264,40,2017-09-12 08:30:00,2017-09-12T08:56:04,www.7368811707.de,0.975,pl,40,Konservative Regierung gewinnt Wahl in Norwegen,Konservative Regierung gewinnt Wahl in Norwegen,http://2036154670342684875,urn:newsml:dpa.com:20090101:170911-99-08264,False,,,,,,,
1010,36,urn:newsml:dpa.com:20090101:170911-99-08264,40,2017-09-12 09:00:00,2017-09-12T09:18:23,www.5134050393.de,0.9,pl,40,Konservative Regierung gewinnt Wahl in Norwegen,Konservative Regierung gewinnt Wahl in Norwegen,http://3869342169118062189,urn:newsml:dpa.com:20090101:170911-99-08264,False,,,,,,,
1011,36,urn:newsml:dpa.com:20090101:170911-99-08264,38,2017-09-12 13:00:00,2017-09-12T13:13:30,www.9395096083.de,0.947368421052632,pl,40,Konservative Regierung gewinnt Wahl in Norwegen,Konservative Regierung gewinnt Wahl in Norwegen,http://8410753780742636745,urn:newsml:dpa.com:20090101:170911-99-08264,False,,,,,,,
1012,37,urn:newsml:dpa.com:20090101:170911-99-08264,37,2017-09-12 13:00:00,2017-09-12T13:27:16,www.2664196293.de,1.0,pl,40,Konservative Regierung gewinnt Wahl in Norwegen,Konservative Regierung gewinnt Wahl in Norwegen,http://1001810772405167022,urn:newsml:dpa.com:20090101:170911-99-08264,False,,,,,,,
